,video,timestamp,text
3809,09-23,12:47,database at the server side so let's
3810,09-23,12:49,look at this
3811,09-23,12:51,this is the client student
3812,09-23,12:53,this is the server okay
3813,09-23,12:56,and this is a cookie file this file is
3814,09-23,13:00,stored at the web browser it's in the
3815,09-23,13:03,web browser okay so when i say clear all
3816,09-23,13:06,the cookies in the browser i mean you
3817,09-23,13:09,actually clear all the information in
3818,09-23,13:10,this cookie file
3819,09-23,13:11,okay so now in the cookie file you can
3820,09-23,13:14,see we say one cookie
3821,09-23,13:16,that is for ebay for this website ebay
3822,09-23,13:19,the id quick id is eight seven three
3823,09-23,13:23,four
3824,09-23,13:24,okay
3825,09-23,13:26,okay
3826,09-23,13:27,um that is the information that is
3827,09-23,13:29,already in the cookie file okay but now
3828,09-23,13:31,the client is actually visiting amazon
3829,09-23,13:35,another different website
3830,09-23,13:37,the client is visiting amazon
3831,09-23,13:40,for the first time
3832,09-23,13:42,okay it is sending an hp request
3833,09-23,13:45,the server recognized that this client
3834,09-23,13:48,is a new user
3835,09-23,13:50,okay say hey i got a new customer then
3836,09-23,13:54,the server will create an id for the
3837,09-23,13:57,user
3838,09-23,13:58,okay the id is 1678 okay and this id
3839,09-23,14:03,will be stored
3840,09-23,14:05,here at the back and database okay one
3841,09-23,14:10,six seven eight installed here
3842,09-23,14:13,meanwhile the server will respond to
3843,09-23,14:16,the client
3844,09-23,14:18,in the response message
3845,09-23,14:22,in the response message do you still
3846,09-23,14:24,remember the format for the response
3847,09-23,14:26,message the first line is the stat code
3848,09-23,14:28,then you have a number of header lines
3849,09-23,14:30,right so here when the server responds
3850,09-23,14:34,the server will add one
3851,09-23,14:38,more headline that is a set cookie
3852,09-23,14:41,and telling the client hey i got a new
3853,09-23,14:45,id for you your id is 1678 okay and you
3854,09-23,14:50,can see then this new id
3855,09-23,14:52,is now stored at the client side
3856,09-23,14:55,in the cookie file
3857,09-23,14:58,okay then
3858,09-23,15:02,the next time when the client contacts
3859,09-23,15:05,the server again
3860,09-23,15:08,it will make another hpv request right
3861,09-23,15:11,if you still remember the format for
3862,09-23,15:13,request message we know the first line
3863,09-23,15:15,is guess something usually okay and
3864,09-23,15:18,second the starting from the second line
3865,09-23,15:20,is uh is the headlines right so now we
3866,09-23,15:25,will add one more headline
3867,09-23,15:29,okay this is the header line one more
3868,09-23,15:32,headline in the request message to say
3869,09-23,15:34,hey i'm not a new customer i have my
3870,09-23,15:38,cookie my cookie id is one six side
3871,09-23,15:41,okay then the server will check
3872,09-23,15:46,okay the server after we see this
3873,09-23,15:48,request message it will check this id
3874,09-23,15:51,167 is in the backend database and
3875,09-23,15:54,recognize oh this is susan
3876,09-23,15:58,okay so then the the server will respond
3877,09-23,16:03,will respond uh in a specific way okay
3878,09-23,16:06,we'll respond to this to susan with some
3879,09-23,16:10,of our susan's information loaded in
3880,09-23,16:12,advance
3881,09-23,16:13,okay so then it will send it back and uh
3882,09-23,16:17,http response message
3883,09-23,16:20,okay and then and then one week later
3884,09-23,16:25,one week later if susan is contacting
3885,09-23,16:29,the server again
3886,09-23,16:31,then it will still
3887,09-23,16:34,add this cookie
3888,09-23,16:36,as long as this cookie is not clear it's
3889,09-23,16:38,not inspired then it can still add this
3890,09-23,16:42,cookie then the server will check
3891,09-23,16:46,this cookie idea again in the background
3892,09-23,16:49,database and say oh this is susan again
3893,09-23,16:51,visiting us one week later so then the
3894,09-23,16:54,server will load susan information again
3895,09-23,16:58,and respond uh in a specific way okay so
3896,09-23,17:02,this is how it works this is the entire
3897,09-23,17:04,process
3898,09-23,17:05,as you can see in this process it is not
3899,09-23,17:09,http
3900,09-23,17:12,remembering the information it's not the
3901,09-23,17:15,server the web server program
3902,09-23,17:17,remembering the information of the
3903,09-23,17:19,client it's actually this database
3904,09-23,17:23,it's actually this back-end database
3905,09-23,17:25,remembering all the information and then
3906,09-23,17:28,load this information in the ones that's
3907,09-23,17:30,what happens actually okay uh that's why
3908,09-23,17:34,usually when you buy things online
3909,09-23,17:37,okay we always visit websites online so
3910,09-23,17:40,they will say oh okay they are using
3911,09-23,17:42,cookies okay this is a this is a very
3912,09-23,17:45,convenient for users because your status
3913,09-23,17:48,are remembered okay but it also has
3914,09-23,17:51,privacy issue as you can see here okay
3915,09-23,17:54,also has privacy issue
3916,09-23,17:57,and actually one interesting thing is uh
3917,09-23,18:00,for example sometimes especially during
3918,09-23,18:05,black friday when you when you're
3919,09-23,18:07,shopping uh for something okay when you
3920,09-23,18:10,are shopping when you are
3921,09-23,18:12,um getting those kind of deals okay
3922,09-23,18:15,sometimes they will they will also use
3923,09-23,18:17,cookie okay uh the servers will also use
3924,09-23,18:21,cookie they can see one customer can
3925,09-23,18:24,only use this coupon for once
3926,09-23,18:28,okay for once how do they know you you
3927,09-23,18:32,have used this coupon for once or twice
3928,09-23,18:33,they use cookie to remember you they
3929,09-23,18:36,will say oh okay this customer has
3930,09-23,18:38,already used this coupon before so we
3931,09-23,18:41,cannot if if he or she buy again we
3932,09-23,18:44,cannot give him or her another discount
3933,09-23,18:48,okay that's what happens so one way to
3934,09-23,18:52,to
3935,09-23,18:54,um address this problem is actually you
3936,09-23,18:58,can clear the cookies okay if you clear
3937,09-23,19:00,the cookies at your side okay the server
3938,09-23,19:04,will not be able to recognize your
3939,09-23,19:07,machine again so the server will treat
3940,09-23,19:09,you as a new customer and then you can
3941,09-23,19:11,use the coupon for second time or for
3942,09-23,19:14,many times okay that's like a bonus as a
3943,09-23,19:18,computer science student okay
3944,09-23,19:22,all right uh let me look at the
3945,09-23,19:25,uh
3946,09-23,19:26,questions in the chat
3947,09-23,19:32,one question is since the server is
3948,09-23,19:34,storing data in the back-end database is
3949,09-23,19:37,this still considered stateless
3950,09-23,19:40,uh when we see status i mean http is
3951,09-23,19:44,status i i don't mean the server or this
3952,09-23,19:49,entire website is stateless okay i mean
3953,09-23,19:52,http itself the protocol itself is
