"video","timestamp","text"
"09-07","19:09","delay is the time we spent from one stop for for example after the package enters"
"09-07","19:16","the this and enters the link from one stop and here it arrives at another stop that"
"09-07","19:24","is the propagation delay okay so some of you may ask what is the"
"09-07","19:30","difference between transmission delay and propagation delay let's think about this"
"09-07","19:37","if um you are moving from Sacramento to New York okay"
"09-07","19:43","then the first thing you need to do is you need to pack all your stuff onto a trunk okay you need to push all your all"
"09-07","19:50","your things onto the truck that's like the transmission deal you are moving things onto a truck and then after that you have to drive"
"09-07","19:57","your truck from Sacramento to New York it may take maybe months"
"09-07","20:04","okay maybe days maybe months so that time is called the propagation DeLay So"
"09-07","20:09","you see the difference between transmission delay and propagation delay transmission delay is like when you pack your stuff onto the truck okay and there"
"09-07","20:17","is also another um now let's see here there is a Formula"
"09-07","20:22","here the formula here you can see the transmission the other propagation delay and this is how to calculate the"
"09-07","20:29","transmission delay transmission element have learned it's actually related to the packet length and the link bandwidth"
"09-07","20:37","okay so if we want to send 100 bits out and if we know the"
"09-07","20:45","link pandemic is uh 20 let's see 20 bits per second then the transmission delay"
"09-07","20:51","will be 100 over 20 that's fine okay so that's the transmission delay"
"09-07","20:56","the propagation delay is actually related to two things one thing is the"
"09-07","21:02","length of the physical link how long how long is this link the second is the"
"09-07","21:08","propagation speed of the single law okay the signal propagation speed in the"
"09-07","21:14","medium so then the propagation delay is very simple it's D over s"
"09-07","21:19","okay the distance over speed I think I believe you have learned this before right"
"09-07","21:26","I mean physics in Facebook you have probably learned this"
"09-07","21:32","so they are very different there is an example here a better example to explain the difference between transmission"
"09-07","21:38","delay and propagation delay for example now if we View"
"09-07","21:44","this Caravan this tank Caravan as one packet"
"09-07","21:54","okay this is one packet this card ticket has 10 bits okay we have 10 cards each"
"09-07","22:00","card is one bit then when they pass through when they pass through this table"
"09-07","22:06","then it's like we are pushing data into the link okay so we may take we may take for"
"09-07","22:14","example uh 12 seconds to push every uh to push every car okay"
"09-07","22:21","12 seconds to push every car then in total we have 10 cards then we have 120"
"09-07","22:29","seconds okay so this is like the transmission delay this is how this is"
"09-07","22:34","when you push the cars or this Caravan this team ain't throw the booth okay but"
"09-07","22:42","after that we have after that between these two both to the next toe box we"
"09-07","22:49","have such a long distance that's 100 kilometers okay then this card this car Caroline"
"09-07","22:55","has to draw uh maybe drive for two hours or three"
"09-07","23:01","hours to arrive at the second tour bus okay so that is the propagation delay"
"09-07","23:07","you see the difference okay so the time spent here"
"09-07","23:14","is a transmission delay"
"09-07","23:21","to push every character the time spent on the road"
"09-07","23:34","is called propagation delay okay"
"09-07","23:40","so now I want you to do a um maybe let's let me finish this let me"
